124;06/11/2025;Quinta-Feira;Movto.Financeiro;0;8.239,22;6 - BRADESCO;1223591;;24 - Salarios;TRANSFERENCIA PIX DES: CINTIA BARBARA DA CUN 06/11;
624;05/12/2025;Sexta-Feira;Pagar;0;8.173,00;1 - UNICREDI;SALARIO PJ;1;24 - Salarios;SALARIO EDELCIO EJ SOLUCOES MECANICAS LTDA;1 - Maclinea Maquinas e Equipamentos Ltda
78;04/11/2025;Terça-Feira;Movto.Financeiro;0;8.126,20;6 - BRADESCO;1625451;;88 - Salarios Rescisao;TRANSFERENCIA PIX DES: SOMA COOPERATIVA DE T 04/11 (RECISÃO FELIPE);
111;06/11/2025;Quinta-Feira;Movto.Financeiro;0;8.045,13;6 - BRADESCO;1219331;;24 - Salarios;TRANSFERENCIA PIX DES: FABIO ALEXANDRE DA SI 06/11;
143;07/11/2025;Sexta-Feira;Movto.Financeiro;0;7.709,15;6 - BRADESCO;1438310;;54 - Compras de Serviços;TRANSFERENCIA PIX DES: TORNEARIA PRECIMAX LT 06/11 (ZEZINHO);
281;18/11/2025;Terça-Feira;Movto.Financeiro;0;7.646,25;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( OCTAVIO DE LIMA );
172;07/11/2025;Sexta-Feira;Movto.Financeiro;0;7.545,42;6 - BRADESCO;1657322;;41 - Compras de Materia Prima;TRANSFERENCIA PIX DES: IFM ELECTRONIC LTDA 07/11;
594;08/12/2025;Segunda-Feira;Pagar;0;7.500,00;1 - UNICREDI;446;01/01/2001;39 - Fretes;RODOSHEL TRANSPORTES LTDA;9263 - RODOSHEL TRANSPORTES LTDA
144;07/11/2025;Sexta-Feira;Movto.Financeiro;0;7.484,64;6 - BRADESCO;1438325;;96 - Compras de Importaçao;TRANSFERENCIA PIX DES: LOGISTIC CO. INTERNAC 06/111 ( TRANSPORTE E IMPOSTOS SOBRE IMPORTAÇÃO);
76;04/11/2025;Terça-Feira;Movto.Financeiro;0;7.444,14;6 - BRADESCO;1515256;;6 - Transferencia entre Contas;TRANSFERENCIA PIX DES: MACLINEA - MAQUINAS E 04/11;
682;05/12/2025;Sexta-Feira;Pagar;0;7.435,89;1 - UNICREDI;SEGURO;007/008;66 - Seguros;LIQUIDACAO DE TITULO - IB ( Doc.: 7610337300 / Seguro predial );200207 - ALLIANZ SEGUROS S/A
55;04/11/2025;Terça-Feira;Movto.Financeiro;0;7.416,02;6 - BRADESCO;168;;88 - Salarios Rescisao;PAGTO ELETRON COBRANCA PAG COBRANCA NET EMPRESA;
236;14/11/2025;Sexta-Feira;Movto.Financeiro;0;7.374,41;1 - UNICREDI;DEB;;81 - Despesas com Viagem;REEMBOLSO DESEPESAS COM VIAGEM SANITTO MORETTI;
405;26/11/2025;Quarta-Feira;Movto.Financeiro;0;7.351,99;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( EQUIPAMENTOS ELETRICOS SA );
131;06/11/2025;Quinta-Feira;Movto.Financeiro;0;7.285,47;6 - BRADESCO;1224139;;24 - Salarios;TRANSFERENCIA PIX DES: MAGDA LUCIA GIACOMELL 06/11;
23;04/11/2025;Terça-Feira;Movto.Financeiro;0;6.915,23;7 - SANTANDER;.;;33 - Emprestimos/Parcelas;PARC 025/036 300000037180;
123;06/11/2025;Quinta-Feira;Movto.Financeiro;0;6.907,98;6 - BRADESCO;1219466;;24 - Salarios;TRANSFERENCIA PIX DES: ARLETE DOS SANTOS MEL 06/11;
669;08/12/2025;Segunda-Feira;Movto.Financeiro;0;6.904,61;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / COFACO FABRICADORA DE CORREIAS LTDA );1128 - COFACO FABRICADORA DE CORREIAS LTDA
965;11/12/2025;Quinta-Feira;Movto.Financeiro;0;6.904,61;1 - UNICREDI;ADTO-FOR;1;41 - Compras de Materia Prima;DEB PIX COFACO ;181 - COFACO FABRICADORA DE CORREIAS LTDA
756;09/12/2025;Terça-Feira;Movto.Financeiro;0;6.849,89;1 - UNICREDI;6881;;61 - Despesas Administrativas;LIQUIDACAO DE TITULO - IB ( Doc.: 7610337300 / PGTO NF 6881 );4775 - CONSULT CONSULTORIA EMPRESARIAL
898;10/12/2025;Quarta-Feira;Movto.Financeiro;0;6.815,24;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / SEWEURODRIVE BRASIL LTDA );
125;06/11/2025;Quinta-Feira;Movto.Financeiro;0;6.800,56;6 - BRADESCO;1224011;;24 - Salarios;TRANSFERENCIA PIX DES: FRANCISCO QUEIROZ VIE 06/11;
297;19/11/2025;Quarta-Feira;Movto.Financeiro;0;6.724,30;1 - UNICREDI;TED;;73 - 13º Salario;ENVIO TED D STR - IB/ATM ( Doc.: TED / LUCIANO DE CAMPOS SILVA );
330;19/11/2025;Quarta-Feira;Movto.Financeiro;0;6.724,30;1 - UNICREDI;TED;;73 - 13º Salario;ENVIO TED D STR - IB/ATM ( Doc.: TED / LUCIANO DE CAMPOS SILVA );
490;03/12/2025;Quarta-Feira;Movto.Financeiro;0;6.584,90;1 - UNICREDI;set/25;;64 - Agua;ARRECADACAO DE CONVENIOS ( Doc.: Convênio / 09/2025 );
160;07/11/2025;Sexta-Feira;Movto.Financeiro;0;6.527,14;6 - BRADESCO;171;;41 - Compras de Materia Prima;PAGTO ELETRON COBRANCA PAG COBRANCA NET EMPRESA;
209;12/11/2025;Quarta-Feira;Movto.Financeiro;0;6.512,14;6 - BRADESCO;267926;;64 - Agua;CONTA DE AGUA SANEPAR/PR-02679264;
121;06/11/2025;Quinta-Feira;Movto.Financeiro;0;6.498,07;6 - BRADESCO;1219427;;24 - Salarios;TRANSFERENCIA PIX DES: Anderson Junio da Sil 06/11;
17;04/11/2025;Terça-Feira;Movto.Financeiro;0;6.472,00;7 - SANTANDER;025/036;;33 - Emprestimos/Parcelas;PARC 025/036 300000037180;
162;07/11/2025;Sexta-Feira;Movto.Financeiro;0;6.470,31;6 - BRADESCO;173;;41 - Compras de Materia Prima;PAGTO ELETRON COBRANCA PAG COBRANCA NET EMPRESA;
163;07/11/2025;Sexta-Feira;Movto.Financeiro;0;6.413,47;6 - BRADESCO;174;;41 - Compras de Materia Prima;PAGTO ELETRON COBRANCA PAG COBRANCA NET EMPRESA;
164;07/11/2025;Sexta-Feira;Movto.Financeiro;0;6.356,63;6 - BRADESCO;175;;41 - Compras de Materia Prima;PAGTO ELETRON COBRANCA PAG COBRANCA NET EMPRESA;
332;19/11/2025;Quarta-Feira;Movto.Financeiro;0;6.117,00;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( OCTAVIO DE LIMA );
248;17/11/2025;Segunda-Feira;Movto.Financeiro;0;6.110,09;1 - UNICREDI;TED;;41 - Compras de Materia Prima;ENVIO TED D STR - IB/ATM ( Doc.: TED / FESTO BRASIL LTDA );
114;06/11/2025;Quinta-Feira;Movto.Financeiro;0;6.089,84;6 - BRADESCO;1219362;;24 - Salarios;TRANSFERENCIA PIX DES: FELIPE DE LIMA PINTO 06/11;
592;06/11/2025;Quinta-Feira;Pagar;0;6.000,00;6 - BRADESCO;7;01/01/2001;61 - Despesas Administrativas; ( REPRESENTANTE COMERCIAL, AJUDA DE CUSTO ATE DEZEMBRO);9113 - KLEBER LUIS FURST
750;09/12/2025;Terça-Feira;Movto.Financeiro;0;6.000,00;1 - UNICREDI;DEB;;61 - Despesas Administrativas;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / KLEBER LUIS FURST );
878;10/12/2025;Quarta-Feira;Pagar;0;6.000,00;1 - UNICREDI;INFRA;1;89 - Informatica;SYNNOVA SOFTWARE E SOLUÇÕES LTDA;200208 - SYNNOVA SOFTWARE E SOLUÇÕES LTDA
627;05/12/2025;Sexta-Feira;Pagar;0;5.948,27;1 - UNICREDI;SALARIO;1;24 - Salarios;FRANCISCO QUEIROZ VIEIRA;1 - Maclinea Maquinas e Equipamentos Ltda
947;11/12/2025;Quinta-Feira;Movto.Financeiro;0;5.742,03;1 - UNICREDI;ADTO-FOR;1;77 - Compras de Insumos;DEB PIX MERCANTIL RAOLI ;9005 - MERCANTIL RAOLI COM E REPRE LTDA
902;10/12/2025;Quarta-Feira;Movto.Financeiro;0;5.741,45;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / EDSON DE OLIVEIRA BRASIL );
247;17/11/2025;Segunda-Feira;Movto.Financeiro;0;5.740,35;1 - UNICREDI;TED;;41 - Compras de Materia Prima;ENVIO TED D STR - IB/ATM ( Doc.: TED / COFACO FABRICADORA DE CORREIAS );
279;18/11/2025;Terça-Feira;Movto.Financeiro;0;5.610,05;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( Barbara Da Cunha Gresczyszin );
129;06/11/2025;Quinta-Feira;Movto.Financeiro;0;5.600,38;6 - BRADESCO;1224111;;24 - Salarios;TRANSFERENCIA PIX DES: ROBERTSON DO NASCIMEN 06/11;
133;06/11/2025;Quinta-Feira;Movto.Financeiro;0;5.458,08;6 - BRADESCO;1224166;;24 - Salarios;TRANSFERENCIA PIX DES: MAURICIO MASSARIN 06/11;
167;07/11/2025;Sexta-Feira;Movto.Financeiro;0;5.453,07;6 - BRADESCO;1510264;;96 - Compras de Importaçao;TRANSFERENCIA PIX DES: LOGISTIC CO. INTERNAC 07/11 ( TRANSPORTE E IMPOSTOS SOBRE IMPORTAÇÃO);
308;19/11/2025;Quarta-Feira;Movto.Financeiro;0;5.379,44;1 - UNICREDI;TED;;38 - Adiantamento de Salario;ENVIO TED D STR - IB/ATM ( Doc.: TED / LUCIANO DE CAMPOS SILVA );
497;01/12/2025;Segunda-Feira;Pagar;0;5.364,40;1 - UNICREDI;COPEL ;3004;65 - Luz;COPEL DISTRIBUICAO S/A;448 - COPEL DISTRIBUICAO S/A
466;02/12/2025;Terça-Feira;Movto.Financeiro;0;5.275,94;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / NECTECH LTDA );
128;06/11/2025;Quinta-Feira;Movto.Financeiro;0;5.220,20;6 - BRADESCO;1224076;;24 - Salarios;TRANSFERENCIA PIX DES: JOSOEL DE CAMARGO SIL 06/11;
634;05/12/2025;Sexta-Feira;Pagar;0;5.168,87;1 - UNICREDI;SALARIO;1;24 - Salarios;JOAO OCTAVIO DE LIMA;1 - Maclinea Maquinas e Equipamentos Ltda
44;17/11/2025;Segunda-Feira;Movto.Financeiro;0;5.143,04;7 - SANTANDER;transf con;;6 - Transferencia entre Contas;PIX ENVIADO MACLINEA MAQUINAS E EQU SANTANDER - UNICRED;
108;06/11/2025;Quinta-Feira;Movto.Financeiro;0;5.086,19;6 - BRADESCO;5749549;;24 - Salarios;TRANSF CC PARA CC PJ ANTONIO CARLOS DE SOUZA;
893;10/12/2025;Quarta-Feira;Movto.Financeiro;0;5.073,20;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / THIAGO JOSE PIANOWSKI );
437;28/11/2025;Sexta-Feira;Movto.Financeiro;0;5.068,45;1 - UNICREDI;DEB;;24 - Salarios;TED MAURICIO MASSARIN;
378;24/11/2025;Segunda-Feira;Movto.Financeiro;0;5.020,00;1 - UNICREDI;DEB;;54 - Compras de Serviços;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX /  ARTEFATOS DE BORRACHA PCR LTDA );3774 - ARTEFATOS DE BORRACHA PCR LTDA
862;01/12/2025;Segunda-Feira;Movto.Financeiro;0;5.001,44;4 - ITAU;TAR;;36 - Despesas Financeiras;JUROS EXCESSO LIM CONTA;
234;14/11/2025;Sexta-Feira;Movto.Financeiro;0;5.000,00;1 - UNICREDI;DEB;;94 - Ações Trabalhistas;DEBITO TRANSFERENCIA PIX ( GABRIELA SCHELLENBERG SOCIEDADE INDIVIDUAL ) ULTIMA PARCELA ACORDO GIOVANNI FIAZMO OLIVEIRA;
346;19/11/2025;Quarta-Feira;Movto.Financeiro;0;4.950,30;1 - UNICREDI;PGTO;;87 - FGTS Rescisao;DEBITO PAGAMENTO PIX ( ECONOMICA FEDERAL );
877;10/12/2025;Quarta-Feira;Pagar;0;4.937,50;1 - UNICREDI;CONTABILID;1;30 - Contabilidade;CONTABILIDADE FAZENDA S S LTDA;9264 - CONTABILIDADE FAZENDA S S LTDA
598;19/11/2025;Quarta-Feira;Pagar;0;4.879,59;1 - UNICREDI;65037;01/01/2001;54 - Compras de Serviços;CUNHA EQUIPAMENTOS GALVANICOS LTDA;5628 - CUNHA EQUIPAMENTOS GALVANICOS LTDA
762;09/12/2025;Terça-Feira;Pagar;0;4.803,40;1 - UNICREDI;CONSULT;1;92 - Custos com RJ;CONSULT ADMINISTRADOR JUDICIAL LTDA;8380 - CONSULT ADMINISTRADOR JUDICIAL LTDA
673;05/12/2025;Sexta-Feira;Transferências;0;4.789,74;1 - UNICREDI;6;;6 - Transferencia entre Contas;;
499;27/11/2025;Quinta-Feira;Pagar;0;4.764,74;1 - UNICREDI;48;01/01/2001;26 - Manutençao Predial;J.O.F. SOLUCOES EM RECURSOS HUMANOS EIRELI;8144 - J.O.F. SOLUCOES EM RECURSOS HUMANOS EIRELI
435;28/11/2025;Sexta-Feira;Movto.Financeiro;0;4.750,21;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( GUSTAVO LUIS ROCHEMBACH );
273;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.739,00;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ARLETE DOS SANTOS MELO );
217;06/11/2025;Quinta-Feira;Movto.Financeiro;0;4.693,31;6 - BRADESCO;1224094;;24 - Salarios;TRANSFERENCIA PIX DES: RAYANNE CARRARA MAZIM 06/11;
91;05/11/2025;Quarta-Feira;Movto.Financeiro;0;4.673,00;6 - BRADESCO;1530493;;69 - Fretes sobre Compras;TRANSFERENCIA PIX DES: DEMIL EXPRESS ENTREGA 05/11;
283;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.658,50;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ALEXANDRE DA SILVA OLIVEIRA );
285;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.658,50;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( FIOREZE );
290;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.658,50;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( Anderson Junio da Silva );
291;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.658,50;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( EDSON DOMINGOS DE MORAES );
284;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.654,10;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ANDERSON TABORDA DA FONSECA );
603;17/11/2025;Segunda-Feira;Pagar;0;4.627,40;1 - UNICREDI;13075;01/01/2001;54 - Compras de Serviços;LMP USINAGEM LTDA;4386 - LMP USINAGEM LTDA
112;06/11/2025;Quinta-Feira;Movto.Financeiro;0;4.612,41;6 - BRADESCO;1219341;;24 - Salarios;TRANSFERENCIA PIX DES: JAIR MEIRELES DA SILV 06/11;
127;06/11/2025;Quinta-Feira;Movto.Financeiro;0;4.603,66;6 - BRADESCO;1224055;;24 - Salarios;TRANSFERENCIA PIX DES: JORGE ANTONIO SIQUEIR 06/11;
145;06/11/2025;Quinta-Feira;Movto.Financeiro;0;4.550,00;6 - BRADESCO;1438337;;48 - Vigilancia;TRANSFERENCIA PIX DES: SOFKA SEGURANCA LTDA 06/11;8641 - SOFKA SEGURANCA LTDA
888;10/12/2025;Quarta-Feira;Movto.Financeiro;0;4.522,10;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / Vinicius de Lara Belem );
901;10/12/2025;Quarta-Feira;Movto.Financeiro;0;4.510,00;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / LUIS PAULO DE OLIVEIRA VELASQUEZ );
328;19/11/2025;Quarta-Feira;Movto.Financeiro;0;4.488,04;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( Barbara Da Cunha Gresczyszin );
122;06/11/2025;Quinta-Feira;Movto.Financeiro;0;4.402,79;6 - BRADESCO;1219447;;24 - Salarios;TRANSFERENCIA PIX DES: ANDERSON TABORDA DA F 06/11;
134;06/11/2025;Quinta-Feira;Movto.Financeiro;0;4.398,65;6 - BRADESCO;1224177;;24 - Salarios;TRANSFERENCIA PIX DES: Rodrigo Kavalkievicz 06/11;
672;05/12/2025;Sexta-Feira;Pagar;0;4.360,38;1 - UNICREDI;ALUGUEL;1;52 - Aluguel;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / BREMAX ADMINISTRACAO DE BENS PROPRIOS LTDA );200211 - BRE-MAX ADMINISTRACAO DE BENS PROPRIOS LTDA
465;02/12/2025;Terça-Feira;Movto.Financeiro;0;4.348,68;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / NUCLEOTEC COMERCIO E ASSESSORIA DE EQUIPAMENTOS INDUSTRIAIS LTDA );
238;14/11/2025;Sexta-Feira;Movto.Financeiro;0;4.339,51;1 - UNICREDI;DEB;;24 - Salarios;DEBITO TRANSFERENCIA PIX ( ADRIANO APARECIDO LOPES );
838;24/11/2025;Segunda-Feira;Movto.Financeiro;0;4.323,01;4 - ITAU;CARRO;;45 - Veiculos de Trabalho;FIN VEIC    38/48;
905;10/12/2025;Quarta-Feira;Movto.Financeiro;0;4.250,00;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / PATRICIA CRISTINA ZORZI );
286;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.134,14;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ROBERTSON DO NASCIMENTO );
37;10/11/2025;Segunda-Feira;Movto.Financeiro;0;4.081,48;7 - SANTANDER;.;;36 - Despesas Financeiras;DEBITO PARCIAL DUPLICATA NÃO PAGA;
272;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.000,70;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( FELIPE DE LIMA PINTO );
275;18/11/2025;Terça-Feira;Movto.Financeiro;0;4.000,00;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ALEXANDRE COELHO );
516;10/11/2025;Segunda-Feira;Pagar;0;3.937,50;6 - BRADESCO;7860;01/01/2001;61 - Despesas Administrativas;CONTABILIDADE FAZENDA S S LTDA;9264 - CONTABILIDADE FAZENDA S S LTDA
460;01/12/2025;Segunda-Feira;Movto.Financeiro;0;3.924,20;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / FORT EQUIPAMENTOS E PRODUTOS PARA INDUSTRIA LTDA );
628;05/12/2025;Sexta-Feira;Pagar;0;3.889,47;1 - UNICREDI;SALARIO;1;24 - Salarios;JOSOEL DE CAMARGO SILVA ;1 - Maclinea Maquinas e Equipamentos Ltda
149;07/11/2025;Sexta-Feira;Movto.Financeiro;0;3.881,70;6 - BRADESCO;1720025;;24 - Salarios;TRANSFERENCIA PIX DES: EDSON VALERIO NASILOW 06/11;
788;11/12/2025;Quinta-Feira;Movto.Financeiro;0;3.858,89;3 - BANCO DO BRASIL;JUROS;;36 - Despesas Financeiras;ATUALIZAÇÃO DE SALDO NEGATIVO CONTA.;
157;07/11/2025;Sexta-Feira;Movto.Financeiro;0;3.827,29;6 - BRADESCO;1432173;;96 - Compras de Importaçao;PIX QR CODE DINAMICO DES: TCP - TERMINAL DE CON 06/11;
312;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.791,20;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ARLETE DOS SANTOS MELO );
135;06/11/2025;Quinta-Feira;Movto.Financeiro;0;3.789,50;6 - BRADESCO;1224191;;24 - Salarios;TRANSFERENCIA PIX DES: TATIANE APARECIDA FAR 06/11;
891;10/12/2025;Quarta-Feira;Movto.Financeiro;0;3.787,30;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / WAGNER INACIO DE SOUZA );
954;11/12/2025;Quinta-Feira;Pagar;0;3.775,42;1 - UNICREDI;10096;01/01/2001;38 - Adiantamento de Salario;PGTO NF 10096 SUL AMERICA ;200212 - SUL AMERICA PARANA CLINICAS SERVICOS DE SAUDE S.A.
266;18/11/2025;Terça-Feira;Movto.Financeiro;0;3.745,50;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( VALTONIR DA COSTA );
306;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.726,80;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ALEXANDRE DA SILVA OLIVEIRA );
317;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.726,80;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( FIOREZE );
321;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.726,80;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( EDSON DOMINGOS DE MORAES );
326;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.723,28;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ANDERSON TABORDA DA FONSECA );
352;19/11/2025;Quarta-Feira;Pagar;0;3.654,00;1 - UNICREDI;347;01/01/2001;61 - Despesas Administrativas;RH VER CONSULTORIA EM RECURSOS HUMANOS EIRELI;6973 - RH VER CONSULTORIA EM RECURSOS HUMANOS EIRELI
789;03/11/2025;Segunda-Feira;Movto.Financeiro;0;3.618,99;4 - ITAU;TAR;;36 - Despesas Financeiras;JUROS EXCESSO LIM CONTA;
879;10/12/2025;Quarta-Feira;Pagar;0;3.600,00;1 - UNICREDI;VIGILANCIA;1;48 - Vigilancia;SOFKA SEGURANCA LTDA;8641 - SOFKA SEGURANCA LTDA
899;10/12/2025;Quarta-Feira;Movto.Financeiro;0;3.600,00;1 - UNICREDI;DEB;;88 - Salarios Rescisao;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / Taiane Barboza de Oliveira );
956;10/12/2025;Quarta-Feira;Pagar;0;3.429,14;1 - UNICREDI;4168;01/01/2001;97 - PLANO DE SAÚDE;PGTO NF 4168 SUL AMERICA ;200212 - SUL AMERICA PARANA CLINICAS SERVICOS DE SAUDE S.A.
180;10/11/2025;Segunda-Feira;Movto.Financeiro;0;3.421,53;6 - BRADESCO;180;;97 - PLANO DE SAÚDE;PAGTO ELETRON COBRANCA PARANA CLINICAS - PLANOS DE SAUD;
118;06/11/2025;Quinta-Feira;Movto.Financeiro;0;3.409,44;6 - BRADESCO;1219386;;24 - Salarios;TRANSFERENCIA PIX DES: ADRIANO APARECIDO LOP 06/11;
495;27/11/2025;Quinta-Feira;Pagar;0;3.399,60;1 - UNICREDI;2516;01/01/2001;54 - Compras de Serviços;NS LUZZI ESCOVAS INDUSTRIAIS - ME;6333 - NS LUZZI ESCOVAS INDUSTRIAIS - ME
299;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.377,00;1 - UNICREDI;TED;;73 - 13º Salario;ENVIO TED D STR - IB/ATM ( Doc.: TED / MAURICIO MASSARIN );
269;18/11/2025;Terça-Feira;Movto.Financeiro;0;3.377,00;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ANTONIO CARLOS DE SOUZA );
267;18/11/2025;Terça-Feira;Movto.Financeiro;0;3.362,70;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( FRANCISCO QUEIROZ VIEIRA );
755;09/12/2025;Terça-Feira;Movto.Financeiro;0;3.354,88;1 - UNICREDI;DEB;;92 - Custos com RJ;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / CONSULT ADMINISTRADOR JUDICIAL );
642;05/12/2025;Sexta-Feira;Pagar;0;3.341,72;1 - UNICREDI;SALARIO;1;24 - Salarios;ARLETE DOS SANTOS MELO;1 - Maclinea Maquinas e Equipamentos Ltda
667;08/12/2025;Segunda-Feira;Movto.Financeiro;0;3.325,13;1 - UNICREDI;DEB;;41 - Compras de Materia Prima;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / DAX AUTOMACAO INDUSTRIAL LTDA );7799 - DAX AUTOMACAO INDUSTRIAL LTDA
324;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.307,31;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ROBERTSON DO NASCIMENTO );
289;18/11/2025;Terça-Feira;Movto.Financeiro;0;3.271,40;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( JORGE ANTONIO SIQUEIRA );
137;06/11/2025;Quinta-Feira;Movto.Financeiro;0;3.219,84;6 - BRADESCO;1227139;;24 - Salarios;TRANSFERENCIA PIX DES: JOSE CARLOS DUCATE SA 06/11;
320;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.200,56;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( FELIPE DE LIMA PINTO );
325;19/11/2025;Quarta-Feira;Movto.Financeiro;0;3.200,00;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( ALEXANDRE COELHO );
638;05/12/2025;Sexta-Feira;Pagar;0;3.185,92;1 - UNICREDI;SALARIO;1;24 - Salarios;ANDERSON TABORDA DA FONSECA;1 - Maclinea Maquinas e Equipamentos Ltda
243;17/11/2025;Segunda-Feira;Movto.Financeiro;0;3.134,64;1 - UNICREDI;DEB;;33 - Emprestimos/Parcelas;DEBITO TRANSFERENCIA PIX ( FLAVIO AZANHA );
115;06/11/2025;Quinta-Feira;Movto.Financeiro;0;3.091,96;6 - BRADESCO;1219364;;24 - Salarios;TRANSFERENCIA PIX DES: GUSTAVO LUIS ROCHEMBA 06/11;
117;06/11/2025;Quinta-Feira;Movto.Financeiro;0;3.075,19;6 - BRADESCO;1219370;;24 - Salarios;TRANSFERENCIA PIX DES: VANDERLEY JONAS 06/11;
268;18/11/2025;Terça-Feira;Movto.Financeiro;0;3.000,00;1 - UNICREDI;DEB;;38 - Adiantamento de Salario;DEBITO TRANSFERENCIA PIX ( RAYANNE CARRARA MAZIM IANCOSKI );
386;25/11/2025;Terça-Feira;Movto.Financeiro;0;2.992,50;1 - UNICREDI;DEB;;54 - Compras de Serviços;DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / TEMPERAPAR );4630 - TEMPERAPAR TRATAMENTO TERMICO LTDA
